date,record_status,policy,depot,product,tank_capacity_m3,opening_stock_m3,customer_orders_m3,pipeline_receipts_m3,emergency_truck_receipts_m3,dispatch_m3,unfulfilled_demand_m3,closing_stock_m3,safety_stock_m3,reorder_point_m3,days_of_cover,pipeline_line,pipeline_flow_limit_m3_hr,pipeline_available,pump_available,loading_bays_available,loading_capacity_m3,trucks_requested,trucks_loaded,avg_truck_turnaround_min,queue_time_min,delayed_trucks,batch_triggered,batch_volume_m3,emergency_replenishment,holiday_flag,event_label,rainfall_mm,reference_price_kes_l,day_of_week,month,year,stock_status,autonomous_action,capacity_breach_flag,inventory_reconciliation_error
2025-06-21,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1710.88,6.75,0.0,0.0,6.75,0.0,1704.13,586.96,1147.24,252.37,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,56.4,14.4,0,0,0.0,0,0,NORMAL,2.31,155.31,Saturday,6,2025,HEALTHY,NONE,0,0
2025-06-22,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1704.13,6.18,0.0,0.0,6.18,0.0,1697.95,586.96,1147.24,274.88,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,54.8,12.8,0,0,0.0,0,0,NORMAL,0.39,154.99,Sunday,6,2025,HEALTHY,NONE,0,0
2025-06-23,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1697.95,7.09,0.0,0.0,7.09,0.0,1690.86,586.96,1147.24,238.63,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,63.3,21.3,0,0,0.0,0,0,NORMAL,1.9,157.32,Monday,6,2025,HEALTHY,NONE,0,0
2025-06-24,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1690.86,7.37,0.0,0.0,7.37,0.0,1683.5,586.96,1147.24,228.52,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,45.7,3.7,0,0,0.0,0,0,NORMAL,0.24,155.44,Tuesday,6,2025,HEALTHY,NONE,0,0
2025-06-25,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1683.5,7.55,0.0,0.0,7.55,0.0,1675.95,586.96,1147.24,222.1,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,53.1,11.1,0,0,0.0,0,0,NORMAL,1.17,153.99,Wednesday,6,2025,HEALTHY,NONE,0,0
2025-06-26,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1675.95,7.34,0.0,0.0,7.34,0.0,1668.61,586.96,1147.24,227.47,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,36.9,0.0,0,0,0.0,0,0,NORMAL,0.75,156.85,Thursday,6,2025,HEALTHY,NONE,0,0
2025-06-27,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1668.61,8.35,0.0,0.0,8.35,0.0,1660.26,586.96,1147.24,198.77,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,57.3,15.3,0,0,0.0,0,0,NORMAL,0.14,154.83,Friday,6,2025,HEALTHY,NONE,0,0
2025-06-28,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1660.26,6.85,0.0,0.0,6.85,0.0,1653.41,586.96,1147.24,241.35,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,47.9,5.9,0,0,0.0,0,0,NORMAL,0.63,154.95,Saturday,6,2025,HEALTHY,NONE,0,0
2025-06-29,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1653.41,6.3,0.0,0.0,6.3,0.0,1647.11,586.96,1147.24,261.57,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,46.4,4.4,0,0,0.0,0,0,NORMAL,0.08,158.39,Sunday,6,2025,HEALTHY,NONE,0,0
2025-06-30,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1647.11,7.13,0.0,0.0,7.13,0.0,1639.99,586.96,1147.24,230.17,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,47.8,5.8,0,0,0.0,0,0,NORMAL,1.39,154.53,Monday,6,2025,HEALTHY,NONE,0,0
2025-07-01,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1639.99,8.05,0.0,0.0,8.05,0.0,1631.94,586.96,1147.24,202.8,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,45.1,3.1,0,0,0.0,0,0,NORMAL,0.17,152.3,Tuesday,7,2025,HEALTHY,NONE,0,0
2025-07-02,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1631.94,8.42,0.0,0.0,8.42,0.0,1623.52,586.96,1147.24,192.88,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,52.2,10.2,0,0,0.0,0,0,NORMAL,1.52,153.37,Wednesday,7,2025,HEALTHY,NONE,0,0
2025-07-03,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1623.52,7.1,0.0,0.0,7.1,0.0,1616.42,586.96,1147.24,227.62,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,48.7,6.7,0,0,0.0,0,0,NORMAL,0.89,153.33,Thursday,7,2025,HEALTHY,NONE,0,0
2025-07-04,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1616.42,8.23,0.0,0.0,8.23,0.0,1608.19,586.96,1147.24,195.44,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,54.1,12.1,0,0,0.0,0,0,NORMAL,1.04,155.31,Friday,7,2025,HEALTHY,NONE,0,0
2025-07-05,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1608.19,5.79,0.0,0.0,5.79,0.0,1602.4,586.96,1147.24,276.74,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,56.1,14.1,0,0,0.0,0,0,NORMAL,0.26,155.45,Saturday,7,2025,HEALTHY,NONE,0,0
2025-07-06,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1602.4,6.13,0.0,0.0,6.13,0.0,1596.28,586.96,1147.24,260.58,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,48.9,6.9,0,0,0.0,0,0,NORMAL,1.54,152.72,Sunday,7,2025,HEALTHY,NONE,0,0
2025-07-07,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1596.28,7.59,0.0,0.0,7.59,0.0,1588.69,586.96,1147.24,209.3,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,50.5,8.5,0,0,0.0,0,0,NORMAL,0.97,154.02,Monday,7,2025,HEALTHY,NONE,0,0
2025-07-08,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1588.69,8.42,0.0,0.0,8.42,0.0,1580.27,586.96,1147.24,187.62,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,53.0,11.0,0,0,0.0,0,0,NORMAL,0.95,153.42,Tuesday,7,2025,HEALTHY,NONE,0,0
2025-07-09,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1580.27,7.46,0.0,0.0,7.46,0.0,1572.8,586.96,1147.24,210.82,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,60.4,18.4,0,0,0.0,0,0,NORMAL,2.79,151.83,Wednesday,7,2025,HEALTHY,NONE,0,0
2025-07-10,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1572.8,7.54,0.0,0.0,7.54,0.0,1565.27,586.96,1147.24,207.64,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,35.9,0.0,0,0,0.0,0,0,NORMAL,0.97,153.32,Thursday,7,2025,HEALTHY,NONE,0,0
2025-07-11,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1565.27,7.59,0.0,0.0,7.59,0.0,1557.68,586.96,1147.24,205.27,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,35.0,0.0,0,0,0.0,0,0,NORMAL,0.23,152.31,Friday,7,2025,HEALTHY,NONE,0,0
2025-07-12,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1557.68,6.73,0.0,0.0,6.73,0.0,1550.95,586.96,1147.24,230.46,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,60.3,18.3,0,0,0.0,0,0,NORMAL,0.1,152.97,Saturday,7,2025,HEALTHY,NONE,0,0
2025-07-13,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1550.95,7.12,0.0,0.0,7.12,0.0,1543.83,586.96,1147.24,216.85,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,35.0,0.0,0,0,0.0,0,0,NORMAL,1.48,154.85,Sunday,7,2025,HEALTHY,NONE,0,0
2025-07-14,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1543.83,7.3,0.0,0.0,7.3,0.0,1536.53,586.96,1147.24,210.37,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,46.7,4.7,0,0,0.0,0,0,NORMAL,1.18,151.83,Monday,7,2025,HEALTHY,NONE,0,0
2025-07-15,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1536.53,7.19,0.0,0.0,7.19,0.0,1529.34,586.96,1147.24,212.85,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,52.9,10.9,0,0,0.0,0,0,NORMAL,2.3,153.62,Tuesday,7,2025,HEALTHY,NONE,0,0
2025-07-16,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1529.34,7.77,0.0,0.0,7.77,0.0,1521.57,586.96,1147.24,195.86,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,50.4,8.4,0,0,0.0,0,0,NORMAL,1.21,153.46,Wednesday,7,2025,HEALTHY,NONE,0,0
2025-07-17,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1521.57,7.81,0.0,0.0,7.81,0.0,1513.77,586.96,1147.24,193.95,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,44.9,2.9,0,0,0.0,0,0,NORMAL,1.32,152.87,Thursday,7,2025,HEALTHY,NONE,0,0
2025-07-18,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1513.77,8.28,0.0,0.0,8.28,0.0,1505.49,586.96,1147.24,181.93,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,47.3,5.3,0,0,0.0,0,0,NORMAL,0.1,151.75,Friday,7,2025,HEALTHY,NONE,0,0
2025-07-19,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1505.49,6.75,0.0,0.0,6.75,0.0,1498.74,586.96,1147.24,221.99,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,58.1,16.1,0,0,0.0,0,0,NORMAL,0.06,153.14,Saturday,7,2025,HEALTHY,NONE,0,0
2025-07-20,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1498.74,6.03,0.0,0.0,6.03,0.0,1492.71,586.96,1147.24,247.47,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,47.3,5.3,0,0,0.0,0,0,NORMAL,0.61,151.85,Sunday,7,2025,HEALTHY,NONE,0,0
2025-07-21,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1492.71,7.09,0.0,0.0,7.09,0.0,1485.62,586.96,1147.24,209.53,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,52.3,10.3,0,0,0.0,0,0,NORMAL,0.39,152.51,Monday,7,2025,HEALTHY,NONE,0,0
2025-07-22,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1485.62,7.0,0.0,0.0,7.0,0.0,1478.62,586.96,1147.24,211.22,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,61.3,19.3,0,0,0.0,0,0,NORMAL,0.31,152.58,Tuesday,7,2025,HEALTHY,NONE,0,0
2025-07-23,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1478.62,7.72,0.0,0.0,7.72,0.0,1470.9,586.96,1147.24,190.54,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,42.3,0.3,0,0,0.0,0,0,NORMAL,0.04,152.52,Wednesday,7,2025,HEALTHY,NONE,0,0
2025-07-24,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1470.9,7.59,0.0,0.0,7.59,0.0,1463.31,586.96,1147.24,192.74,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,45.2,3.2,0,0,0.0,0,0,NORMAL,0.45,152.93,Thursday,7,2025,HEALTHY,NONE,0,0
2025-07-25,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1463.31,7.47,0.0,0.0,7.47,0.0,1455.83,586.96,1147.24,194.86,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,42.5,0.5,0,0,0.0,0,0,NORMAL,1.51,152.03,Friday,7,2025,HEALTHY,NONE,0,0
2025-07-26,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1455.83,7.52,0.0,0.0,7.52,0.0,1448.32,586.96,1147.24,192.67,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,44.4,2.4,0,0,0.0,0,0,NORMAL,0.86,152.41,Saturday,7,2025,HEALTHY,NONE,0,0
2025-07-27,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1448.32,6.44,0.0,0.0,6.44,0.0,1441.88,586.96,1147.24,223.95,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,53.0,11.0,0,0,0.0,0,0,NORMAL,0.32,153.15,Sunday,7,2025,HEALTHY,NONE,0,0
2025-07-28,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1441.88,7.72,0.0,0.0,7.72,0.0,1434.16,586.96,1147.24,185.77,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,60.9,18.9,0,0,0.0,0,0,NORMAL,2.18,152.58,Monday,7,2025,HEALTHY,NONE,0,0
2025-07-29,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1434.16,7.14,0.0,0.0,7.14,0.0,1427.02,586.96,1147.24,199.83,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,43.7,1.7,0,0,0.0,0,0,NORMAL,0.21,152.73,Tuesday,7,2025,HEALTHY,NONE,0,0
2025-07-30,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1427.02,8.47,0.0,0.0,8.47,0.0,1418.54,586.96,1147.24,167.4,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,40.9,0.0,0,0,0.0,0,0,NORMAL,0.38,154.12,Wednesday,7,2025,HEALTHY,NONE,0,0
2025-07-31,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1418.54,7.1,0.0,0.0,7.1,0.0,1411.44,586.96,1147.24,198.77,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,51.2,9.2,0,0,0.0,0,0,NORMAL,1.33,154.24,Thursday,7,2025,HEALTHY,NONE,0,0
2025-08-01,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1411.44,7.14,0.0,0.0,7.14,0.0,1404.3,586.96,1147.24,196.6,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,62.2,20.2,0,0,0.0,0,0,NORMAL,0.11,151.68,Friday,8,2025,HEALTHY,NONE,0,0
2025-08-02,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1404.3,6.04,0.0,0.0,6.04,0.0,1398.26,586.96,1147.24,231.42,Western corridor (Line 4 scenario),510,1,1,3,2400.0,1,1,101.1,59.1,0,0,0.0,0,0,LOADING_BAY_OUTAGE,0.18,150.88,Saturday,8,2025,HEALTHY,NONE,0,0
2025-08-03,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1398.26,5.85,0.0,0.0,5.85,0.0,1392.41,586.96,1147.24,237.97,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,46.2,4.2,0,0,0.0,0,0,NORMAL,0.17,149.76,Sunday,8,2025,HEALTHY,NONE,0,0
2025-08-04,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1392.41,6.74,0.0,0.0,6.74,0.0,1385.67,586.96,1147.24,205.72,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,48.6,6.6,0,0,0.0,0,0,NORMAL,0.66,150.99,Monday,8,2025,HEALTHY,NONE,0,0
2025-08-05,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1385.67,6.38,0.0,0.0,6.38,0.0,1379.29,586.96,1147.24,216.3,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,52.9,10.9,0,0,0.0,0,0,NORMAL,0.4,153.45,Tuesday,8,2025,HEALTHY,NONE,0,0
2025-08-06,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1379.29,6.58,0.0,0.0,6.58,0.0,1372.72,586.96,1147.24,208.77,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,47.6,5.6,0,0,0.0,0,0,NORMAL,0.76,151.2,Wednesday,8,2025,HEALTHY,NONE,0,0
2025-08-07,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1372.72,6.53,0.0,0.0,6.53,0.0,1366.19,586.96,1147.24,209.29,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,44.6,2.6,0,0,0.0,0,0,NORMAL,1.12,150.49,Thursday,8,2025,HEALTHY,NONE,0,0
2025-08-08,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1366.19,7.54,0.0,0.0,7.54,0.0,1358.65,586.96,1147.24,180.27,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,55.8,13.8,0,0,0.0,0,0,NORMAL,0.28,151.4,Friday,8,2025,HEALTHY,NONE,0,0
2025-08-09,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1358.65,6.87,0.0,0.0,6.87,0.0,1351.78,586.96,1147.24,196.74,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,43.3,1.3,0,0,0.0,0,0,NORMAL,0.09,151.51,Saturday,8,2025,HEALTHY,NONE,0,0
2025-08-10,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1351.78,5.57,0.0,0.0,5.57,0.0,1346.22,586.96,1147.24,241.84,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,50.3,8.3,0,0,0.0,0,0,NORMAL,0.39,151.71,Sunday,8,2025,HEALTHY,NONE,0,0
2025-08-11,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1346.22,6.88,0.0,0.0,6.88,0.0,1339.33,586.96,1147.24,194.58,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,46.8,4.8,0,0,0.0,0,0,NORMAL,3.8,152.52,Monday,8,2025,HEALTHY,NONE,0,0
2025-08-12,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1339.33,6.88,0.0,0.0,6.88,0.0,1332.45,586.96,1147.24,193.69,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,53.6,11.6,0,0,0.0,0,0,NORMAL,1.04,152.92,Tuesday,8,2025,HEALTHY,NONE,0,0
2025-08-13,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1332.45,6.85,0.0,0.0,6.85,0.0,1325.61,586.96,1147.24,193.65,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,39.4,0.0,0,0,0.0,0,0,NORMAL,1.22,152.4,Wednesday,8,2025,HEALTHY,NONE,0,0
2025-08-14,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1325.61,6.43,0.0,0.0,6.43,0.0,1319.18,586.96,1147.24,205.22,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,48.7,6.7,0,0,0.0,0,0,NORMAL,0.52,151.33,Thursday,8,2025,HEALTHY,NONE,0,0
2025-08-15,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1319.18,7.53,0.0,0.0,7.53,0.0,1311.65,586.96,1147.24,174.25,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,45.0,3.0,0,0,0.0,0,0,NORMAL,0.06,150.73,Friday,8,2025,HEALTHY,NONE,0,0
2025-08-16,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1311.65,6.28,0.0,0.0,6.28,0.0,1305.37,586.96,1147.24,207.76,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,44.2,2.2,0,0,0.0,0,0,NORMAL,0.14,152.39,Saturday,8,2025,HEALTHY,NONE,0,0
2025-08-17,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1305.37,5.26,0.0,0.0,5.26,0.0,1300.11,586.96,1147.24,246.96,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,53.7,11.7,0,0,0.0,0,0,NORMAL,0.98,150.78,Sunday,8,2025,HEALTHY,NONE,0,0
2025-08-18,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1300.11,6.39,0.0,0.0,6.39,0.0,1293.71,586.96,1147.24,202.32,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,55.4,13.4,0,0,0.0,0,0,NORMAL,0.16,152.07,Monday,8,2025,HEALTHY,NONE,0,0
2025-08-19,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1293.71,6.57,0.0,0.0,6.57,0.0,1287.15,586.96,1147.24,196.03,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,48.1,6.1,0,0,0.0,0,0,NORMAL,0.16,151.24,Tuesday,8,2025,HEALTHY,NONE,0,0
2025-08-20,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1287.15,6.69,0.0,0.0,6.69,0.0,1280.46,586.96,1147.24,191.5,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,64.7,22.7,0,0,0.0,0,0,NORMAL,2.35,150.46,Wednesday,8,2025,HEALTHY,NONE,0,0
2025-08-21,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1280.46,6.61,0.0,0.0,6.61,0.0,1273.85,586.96,1147.24,192.79,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,49.4,7.4,0,0,0.0,0,0,NORMAL,0.71,151.23,Thursday,8,2025,HEALTHY,NONE,0,0
2025-08-22,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1273.85,7.11,0.0,0.0,7.11,0.0,1266.74,586.96,1147.24,178.21,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,47.6,5.6,0,0,0.0,0,0,NORMAL,1.1,150.15,Friday,8,2025,HEALTHY,NONE,0,0
2025-08-23,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1266.74,6.64,0.0,0.0,6.64,0.0,1260.1,586.96,1147.24,189.74,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,35.2,0.0,0,0,0.0,0,0,NORMAL,2.29,150.04,Saturday,8,2025,HEALTHY,NONE,0,0
2025-08-24,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1260.1,5.96,0.0,0.0,5.96,0.0,1254.14,586.96,1147.24,210.41,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,53.6,11.6,0,0,0.0,0,0,NORMAL,0.37,151.87,Sunday,8,2025,HEALTHY,NONE,0,0
2025-08-25,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1254.14,6.45,0.0,0.0,6.45,0.0,1247.69,586.96,1147.24,193.43,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,52.0,10.0,0,0,0.0,0,0,NORMAL,1.67,151.5,Monday,8,2025,HEALTHY,NONE,0,0
2025-08-26,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1247.69,6.31,0.0,0.0,6.31,0.0,1241.38,586.96,1147.24,196.68,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,53.7,11.7,0,0,0.0,0,0,NORMAL,2.42,149.66,Tuesday,8,2025,HEALTHY,NONE,0,0
2025-08-27,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1241.38,6.99,0.0,0.0,6.99,0.0,1234.39,586.96,1147.24,176.63,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,40.5,0.0,0,0,0.0,0,0,NORMAL,0.84,150.99,Wednesday,8,2025,HEALTHY,NONE,0,0
2025-08-28,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1234.39,6.63,0.0,0.0,6.63,0.0,1227.76,586.96,1147.24,185.16,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,58.8,16.8,0,0,0.0,0,0,NORMAL,0.92,151.27,Thursday,8,2025,HEALTHY,NONE,0,0
2025-08-29,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1227.76,6.93,0.0,0.0,6.93,0.0,1220.83,586.96,1147.24,176.21,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,54.9,12.9,0,0,0.0,0,0,NORMAL,0.71,153.62,Friday,8,2025,HEALTHY,NONE,0,0
2025-08-30,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1220.83,6.34,0.0,0.0,6.34,0.0,1214.49,586.96,1147.24,191.55,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,45.8,3.8,0,0,0.0,0,0,NORMAL,1.35,151.06,Saturday,8,2025,HEALTHY,NONE,0,0
2025-08-31,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1214.49,5.91,0.0,0.0,5.91,0.0,1208.58,586.96,1147.24,204.5,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,48.7,6.7,0,0,0.0,0,0,NORMAL,1.13,151.66,Sunday,8,2025,HEALTHY,NONE,0,0
2025-09-01,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1208.58,6.27,0.0,0.0,6.27,0.0,1202.31,586.96,1147.24,191.69,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,49.3,7.3,0,0,0.0,0,0,NORMAL,1.61,150.62,Monday,9,2025,HEALTHY,NONE,0,0
2025-09-02,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1202.31,7.07,0.0,0.0,7.07,0.0,1195.24,586.96,1147.24,169.12,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,38.1,0.0,0,0,0.0,0,0,NORMAL,0.68,147.83,Tuesday,9,2025,HEALTHY,NONE,0,0
2025-09-03,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1195.24,6.77,0.0,0.0,6.77,0.0,1188.47,586.96,1147.24,175.44,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,45.8,3.8,0,0,0.0,0,0,NORMAL,0.21,150.44,Wednesday,9,2025,HEALTHY,NONE,0,0
2025-09-04,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1188.47,6.26,0.0,0.0,6.26,0.0,1182.2,586.96,1147.24,188.73,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,55.0,13.0,0,0,0.0,0,0,NORMAL,2.5,151.22,Thursday,9,2025,HEALTHY,NONE,0,0
2025-09-05,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1182.2,6.41,0.0,0.0,6.41,0.0,1175.79,586.96,1147.24,183.37,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,38.9,0.0,0,0,0.0,0,0,NORMAL,0.38,148.99,Friday,9,2025,HEALTHY,NONE,0,0
