date,record_status,depot,product,trucks_requested,trucks_loaded,avg_truck_turnaround_min,queue_time_min,delayed_trucks,dispatch_m3,loading_bays_available,loading_capacity_m3,event_label
2023-12-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.5,2.5,0,7.19,4,3200.0,NORMAL
2023-12-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,57.4,15.4,0,5.9,4,3200.0,NORMAL
2023-12-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.0,14.0,0,5.6,4,3200.0,NORMAL
2023-12-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.3,17.3,0,6.3,4,3200.0,NORMAL
2023-12-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.8,4.8,0,6.78,4,3200.0,NORMAL
2023-12-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,40.6,0.0,0,6.52,4,3200.0,NORMAL
2023-12-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.3,4.3,0,7.3,4,3200.0,NORMAL
2023-12-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,57.0,15.0,0,7.17,4,3200.0,NORMAL
2023-12-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.0,10.0,0,6.08,4,3200.0,NORMAL
2023-12-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.0,0.0,0,5.42,4,3200.0,NORMAL
2023-12-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.9,7.9,0,7.18,4,3200.0,NORMAL
2023-12-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.3,7.3,0,6.7,4,3200.0,NORMAL
2023-12-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.9,11.9,0,6.01,4,3200.0,NORMAL
2023-12-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.4,2.4,0,6.28,4,3200.0,NORMAL
2023-12-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.0,12.0,0,7.0,4,3200.0,NORMAL
2023-12-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,58.0,16.0,0,6.25,4,3200.0,NORMAL
2023-12-31,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.0,10.0,0,5.24,4,3200.0,NORMAL
2024-01-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.2,14.2,0,6.41,4,3200.0,NORMAL
2024-01-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.0,7.0,0,6.43,4,3200.0,NORMAL
2024-01-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.7,11.7,0,6.16,4,3200.0,NORMAL
2024-01-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.0,13.0,0,6.9,4,3200.0,NORMAL
2024-01-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,57.1,15.1,0,7.22,4,3200.0,NORMAL
2024-01-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.3,2.3,0,6.28,4,3200.0,NORMAL
2024-01-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,61.1,19.1,0,5.11,4,3200.0,NORMAL
2024-01-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,58.0,16.0,0,6.47,4,3200.0,NORMAL
2024-01-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.1,5.1,0,6.31,4,3200.0,NORMAL
2024-01-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,57.5,15.5,0,6.25,4,3200.0,NORMAL
2024-01-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,66.7,24.7,0,6.94,4,3200.0,NORMAL
2024-01-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.3,9.3,0,7.6,4,3200.0,NORMAL
2024-01-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.4,9.4,0,6.11,4,3200.0,NORMAL
2024-01-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.0,0.0,0,5.84,4,3200.0,NORMAL
2024-01-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.9,6.9,0,6.3,4,3200.0,NORMAL
2024-01-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.0,10.0,0,5.89,4,3200.0,NORMAL
2024-01-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.9,10.9,0,6.48,4,3200.0,NORMAL
2024-01-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.7,9.7,0,6.28,4,3200.0,NORMAL
2024-01-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,60.4,18.4,0,6.89,4,3200.0,NORMAL
2024-01-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.6,4.6,0,5.5,4,3200.0,NORMAL
2024-01-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.0,7.0,0,5.78,4,3200.0,NORMAL
2024-01-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,37.0,0.0,0,6.38,4,3200.0,NORMAL
2024-01-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,40.6,0.0,0,6.22,4,3200.0,NORMAL
2024-01-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.3,14.3,0,6.88,4,3200.0,NORMAL
2024-01-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.2,8.2,0,6.3,4,3200.0,NORMAL
2024-01-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,58.5,16.5,0,6.84,4,3200.0,NORMAL
2024-01-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.7,12.7,0,6.16,4,3200.0,NORMAL
2024-01-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.0,7.0,0,5.59,4,3200.0,NORMAL
2024-01-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,63.6,21.6,0,6.6,4,3200.0,NORMAL
2024-01-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.2,2.2,0,6.53,4,3200.0,NORMAL
2024-01-31,SIMULATED_HISTORY,Nakuru,DPK,1,1,42.4,0.4,0,6.48,4,3200.0,NORMAL
2024-02-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.4,11.4,0,5.96,4,3200.0,NORMAL
2024-02-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.7,11.7,0,6.03,4,3200.0,NORMAL
2024-02-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.2,3.2,0,5.23,4,3200.0,NORMAL
2024-02-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.4,1.4,0,5.18,4,3200.0,NORMAL
2024-02-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.1,3.1,0,7.18,4,3200.0,NORMAL
2024-02-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.9,17.9,0,6.48,4,3200.0,NORMAL
2024-02-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.0,0.0,0,6.4,4,3200.0,NORMAL
2024-02-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.2,4.2,0,5.58,4,3200.0,NORMAL
2024-02-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,42.8,0.8,0,7.12,4,3200.0,NORMAL
2024-02-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.0,0.0,0,6.05,4,3200.0,NORMAL
2024-02-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,60.4,18.4,0,4.75,4,3200.0,NORMAL
2024-02-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,40.2,0.0,0,6.29,4,3200.0,PLANNED_PIPELINE_MAINTENANCE
2024-02-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,57.7,15.7,0,5.91,4,3200.0,NORMAL
2024-02-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.0,11.0,0,6.17,4,3200.0,NORMAL
2024-02-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,37.7,0.0,0,6.02,4,3200.0,NORMAL
2024-02-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.9,14.9,0,6.14,4,3200.0,NORMAL
2024-02-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.9,8.9,0,5.05,4,3200.0,NORMAL
2024-02-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.0,0.0,0,5.23,4,3200.0,NORMAL
2024-02-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.3,4.3,0,6.23,4,3200.0,NORMAL
2024-02-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.4,1.4,0,6.05,4,3200.0,NORMAL
2024-02-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.6,17.6,0,5.85,4,3200.0,NORMAL
2024-02-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.1,2.1,0,6.19,4,3200.0,NORMAL
2024-02-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,41.9,0.0,0,6.74,4,3200.0,NORMAL
2024-02-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.0,10.0,0,5.39,4,3200.0,NORMAL
2024-02-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,39.2,0.0,0,4.98,4,3200.0,NORMAL
2024-02-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.1,4.1,0,6.36,4,3200.0,NORMAL
2024-02-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,83.9,41.9,0,6.3,3,2400.0,LOADING_BAY_OUTAGE
2024-02-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,38.2,0.0,0,6.79,4,3200.0,NORMAL
2024-02-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.9,14.9,0,5.87,4,3200.0,NORMAL
2024-03-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,57.4,15.4,0,6.95,4,3200.0,NORMAL
2024-03-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.8,13.8,0,5.4,4,3200.0,NORMAL
2024-03-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,39.1,0.0,0,5.56,4,3200.0,NORMAL
2024-03-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.9,7.9,0,5.89,4,3200.0,NORMAL
2024-03-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,61.8,19.8,0,6.56,4,3200.0,NORMAL
2024-03-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,37.0,0.0,0,6.17,4,3200.0,NORMAL
2024-03-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.6,3.6,0,6.43,4,3200.0,NORMAL
2024-03-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.1,2.1,0,7.13,4,3200.0,NORMAL
2024-03-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.3,7.3,0,5.92,4,3200.0,NORMAL
2024-03-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.8,1.8,0,5.65,4,3200.0,NORMAL
2024-03-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.7,12.7,0,6.35,4,3200.0,NORMAL
2024-03-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.3,7.3,0,6.0,4,3200.0,NORMAL
2024-03-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,61.0,19.0,0,6.16,4,3200.0,NORMAL
2024-03-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.3,11.3,0,6.27,4,3200.0,NORMAL
2024-03-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,57.0,15.0,0,6.41,4,3200.0,NORMAL
2024-03-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.5,12.5,0,5.84,4,3200.0,NORMAL
2024-03-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.7,8.7,0,5.18,4,3200.0,NORMAL
2024-03-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,39.4,0.0,0,6.92,4,3200.0,NORMAL
2024-03-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,37.3,0.0,0,5.96,4,3200.0,NORMAL
2024-03-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.9,0.0,0,6.08,4,3200.0,NORMAL
2024-03-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.6,10.6,0,7.06,4,3200.0,NORMAL
2024-03-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,39.4,0.0,0,6.04,4,3200.0,NORMAL
2024-03-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.2,17.2,0,6.42,4,3200.0,NORMAL
2024-03-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,94.9,52.9,0,5.43,3,2400.0,LOADING_BAY_OUTAGE
2024-03-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.9,14.9,0,6.23,4,3200.0,NORMAL
2024-03-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.3,6.3,0,6.08,4,3200.0,NORMAL
2024-03-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,42.3,0.3,0,6.82,4,3200.0,NORMAL
2024-03-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,36.0,0.0,0,6.16,4,3200.0,NORMAL
2024-03-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,102.8,60.8,0,7.19,3,2400.0,LOADING_BAY_OUTAGE
2024-03-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.5,11.5,0,5.64,4,3200.0,NORMAL
2024-03-31,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.7,5.7,0,4.94,4,3200.0,NORMAL
2024-04-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.0,0.0,0,6.15,4,3200.0,NORMAL
2024-04-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.5,10.5,0,6.15,4,3200.0,NORMAL
2024-04-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.5,9.5,0,6.65,4,3200.0,NORMAL
2024-04-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.9,14.9,0,6.64,4,3200.0,NORMAL
2024-04-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,60.5,18.5,0,6.76,4,3200.0,NORMAL
2024-04-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,40.2,0.0,0,6.39,4,3200.0,NORMAL
2024-04-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.1,14.1,0,5.91,4,3200.0,NORMAL
2024-04-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,41.4,0.0,0,6.15,4,3200.0,NORMAL
2024-04-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.3,5.3,0,6.4,4,3200.0,NORMAL
2024-04-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,41.6,0.0,0,6.32,4,3200.0,NORMAL
2024-04-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,62.8,20.8,0,6.46,4,3200.0,NORMAL
2024-04-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.8,11.8,0,6.73,4,3200.0,NORMAL
2024-04-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,37.7,0.0,0,6.31,4,3200.0,NORMAL
2024-04-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.9,7.9,0,5.49,4,3200.0,NORMAL
2024-04-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,102.3,60.3,0,6.15,3,2400.0,LOADING_BAY_OUTAGE
2024-04-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.0,12.0,0,5.99,4,3200.0,NORMAL
2024-04-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.8,14.8,0,6.59,4,3200.0,NORMAL
2024-04-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.2,4.2,0,6.78,4,3200.0,NORMAL
2024-04-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,42.3,0.3,0,6.26,4,3200.0,NORMAL
2024-04-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.5,10.5,0,5.47,4,3200.0,UNPLANNED_PUMP_FAILURE
2024-04-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.5,5.5,0,5.44,4,3200.0,NORMAL
2024-04-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,38.3,0.0,0,6.94,4,3200.0,NORMAL
2024-04-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.5,7.5,0,6.59,4,3200.0,NORMAL
2024-04-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.9,6.9,0,6.32,4,3200.0,DATA_LATENCY_INCIDENT
2024-04-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,57.1,15.1,0,6.57,4,3200.0,NORMAL
2024-04-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.2,5.2,0,6.7,4,3200.0,NORMAL
2024-04-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,67.9,25.9,0,5.73,4,3200.0,NORMAL
2024-04-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.1,10.1,0,5.24,4,3200.0,NORMAL
2024-04-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,61.5,19.5,0,6.39,4,3200.0,DATA_LATENCY_INCIDENT
2024-04-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.5,17.5,0,5.97,4,3200.0,NORMAL
2024-05-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.1,12.1,0,6.3,4,3200.0,NORMAL
2024-05-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.1,9.1,0,6.05,4,3200.0,NORMAL
2024-05-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,61.5,19.5,0,6.28,4,3200.0,NORMAL
2024-05-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.1,3.1,0,6.0,4,3200.0,NORMAL
2024-05-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.1,4.1,0,5.4,4,3200.0,NORMAL
2024-05-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.7,12.7,0,6.87,4,3200.0,NORMAL
2024-05-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.9,6.9,0,6.61,4,3200.0,NORMAL
2024-05-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,62.4,20.4,0,6.17,4,3200.0,NORMAL
2024-05-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.9,1.9,0,6.09,4,3200.0,NORMAL
2024-05-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.8,11.8,0,6.51,4,3200.0,NORMAL
2024-05-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.3,1.3,0,6.05,4,3200.0,NORMAL
2024-05-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.5,7.5,0,4.99,4,3200.0,NORMAL
2024-05-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.2,8.2,0,6.57,4,3200.0,NORMAL
2024-05-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.1,4.1,0,6.27,4,3200.0,NORMAL
2024-05-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.7,2.7,0,6.7,4,3200.0,NORMAL
2024-05-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.1,5.1,0,6.36,4,3200.0,NORMAL
2024-05-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.0,8.0,0,6.58,4,3200.0,NORMAL
2024-05-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,60.8,18.8,0,5.47,4,3200.0,NORMAL
2024-05-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.1,12.1,0,5.17,4,3200.0,NORMAL
2024-05-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.7,14.7,0,6.59,4,3200.0,NORMAL
2024-05-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.3,8.3,0,6.45,4,3200.0,NORMAL
2024-05-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.8,3.8,0,6.34,4,3200.0,NORMAL
2024-05-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.5,11.5,0,6.75,4,3200.0,NORMAL
2024-05-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.4,11.4,0,7.39,4,3200.0,NORMAL
2024-05-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.8,8.8,0,5.88,4,3200.0,NORMAL
2024-05-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.8,5.8,0,5.41,4,3200.0,NORMAL
2024-05-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.0,7.0,0,6.45,4,3200.0,NORMAL
2024-05-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.9,7.9,0,6.61,4,3200.0,NORMAL
2024-05-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.0,8.0,0,6.82,4,3200.0,NORMAL
2024-05-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,65.6,23.6,0,6.66,4,3200.0,NORMAL
2024-05-31,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.5,11.5,0,7.24,4,3200.0,NORMAL
2024-06-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.8,1.8,0,6.56,4,3200.0,NORMAL
2024-06-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.6,17.6,0,5.77,4,3200.0,NORMAL
2024-06-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.5,3.5,0,7.22,4,3200.0,NORMAL
2024-06-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.4,11.4,0,6.51,4,3200.0,NORMAL
2024-06-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.3,8.3,0,6.36,4,3200.0,NORMAL
2024-06-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.3,10.3,0,6.79,4,3200.0,NORMAL
2024-06-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.6,1.6,0,6.86,4,3200.0,NORMAL
2024-06-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.7,11.7,0,6.51,4,3200.0,NORMAL
2024-06-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.7,6.7,0,5.97,4,3200.0,NORMAL
2024-06-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.1,13.1,0,7.09,4,3200.0,NORMAL
2024-06-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.8,2.8,0,7.42,4,3200.0,NORMAL
2024-06-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.8,3.8,0,6.44,4,3200.0,NORMAL
2024-06-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,40.3,0.0,0,6.58,4,3200.0,NORMAL
2024-06-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.3,11.3,0,6.97,4,3200.0,NORMAL
2024-06-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.4,3.4,0,5.77,4,3200.0,NORMAL
2024-06-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.0,12.0,0,5.6,4,3200.0,NORMAL
2024-06-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.9,13.9,0,7.08,4,3200.0,NORMAL
2024-06-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.8,10.8,0,6.8,4,3200.0,NORMAL
2024-06-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.2,5.2,0,6.7,4,3200.0,NORMAL
2024-06-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.2,3.2,0,6.77,4,3200.0,NORMAL
2024-06-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,40.4,0.0,0,7.87,4,3200.0,NORMAL
2024-06-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.2,3.2,0,5.81,4,3200.0,NORMAL
2024-06-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.6,7.6,0,6.65,4,3200.0,NORMAL
2024-06-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.7,6.7,0,7.22,4,3200.0,NORMAL
2024-06-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.5,6.5,0,7.06,4,3200.0,NORMAL
2024-06-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.8,4.8,0,6.89,4,3200.0,NORMAL
2024-06-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,58.3,16.3,0,6.68,4,3200.0,NORMAL
2024-06-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,41.1,0.0,0,8.25,4,3200.0,NORMAL
2024-06-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.2,13.2,0,6.37,4,3200.0,NORMAL
2024-06-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.1,8.1,0,5.89,4,3200.0,NORMAL
2024-07-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.0,7.0,0,7.1,4,3200.0,NORMAL
2024-07-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.1,10.1,0,7.81,4,3200.0,NORMAL
2024-07-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,38.6,0.0,0,7.09,4,3200.0,NORMAL
2024-07-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.2,8.2,0,6.89,4,3200.0,NORMAL
2024-07-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.9,7.9,0,8.21,4,3200.0,NORMAL
2024-07-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.4,11.4,0,6.72,4,3200.0,NORMAL
2024-07-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.0,7.0,0,6.07,4,3200.0,NORMAL
2024-07-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.7,5.7,0,7.0,4,3200.0,NORMAL
2024-07-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.6,17.6,0,6.98,4,3200.0,NORMAL
2024-07-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,58.9,16.9,0,6.97,4,3200.0,NORMAL
2024-07-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.0,0.0,0,6.92,4,3200.0,NORMAL
2024-07-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,63.2,21.2,0,6.93,4,3200.0,NORMAL
2024-07-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.0,6.0,0,6.45,4,3200.0,NORMAL
2024-07-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.2,3.2,0,6.08,4,3200.0,NORMAL
2024-07-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.5,10.5,0,7.13,4,3200.0,NORMAL
2024-07-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.2,3.2,0,6.74,4,3200.0,NORMAL
2024-07-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.3,1.3,0,6.7,4,3200.0,NORMAL
2024-07-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.5,1.5,0,7.19,4,3200.0,NORMAL
2024-07-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,57.5,15.5,0,7.29,4,3200.0,NORMAL
2024-07-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.7,6.7,0,6.2,4,3200.0,NORMAL
2024-07-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.4,2.4,0,5.33,4,3200.0,NORMAL
2024-07-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.3,3.3,0,6.67,4,3200.0,NORMAL
2024-07-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.9,9.9,0,6.61,4,3200.0,NORMAL
2024-07-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.6,14.6,0,7.03,4,3200.0,PLANNED_PIPELINE_MAINTENANCE
2024-07-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.8,2.8,0,7.05,4,3200.0,NORMAL
2024-07-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.8,9.8,0,8.09,4,3200.0,NORMAL
2024-07-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.9,14.9,0,6.58,4,3200.0,NORMAL
