control_event_id,date,record_status,depot,product,stock_status,event_label,opening_stock_m3,customer_orders_m3,closing_stock_m3,days_of_cover,batch_triggered,batch_volume_m3,emergency_replenishment,autonomous_action
CP-0003511,2024-10-07,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6971.77,628.72,6343.05,10.09,1,6533.55,0,CREATE_PIPELINE_BATCH
CP-0003512,2024-10-10,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,LOADING_BAY_OUTAGE,11688.58,610.08,11078.5,18.16,0,0.0,0,NONE
CP-0003513,2024-10-14,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,UNPLANNED_PUMP_FAILURE,9343.37,588.67,8754.7,14.87,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003514,2024-10-18,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6909.55,626.66,6282.89,10.03,1,6590.61,0,CREATE_PIPELINE_BATCH
CP-0003515,2024-10-29,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6833.47,686.64,6146.83,8.95,1,6816.65,0,CREATE_PIPELINE_BATCH
CP-0003516,2024-10-31,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,UNPLANNED_PUMP_FAILURE,12308.28,662.07,11646.21,17.59,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003517,2024-11-10,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6898.99,455.62,6443.37,14.14,1,6173.57,0,CREATE_PIPELINE_BATCH
CP-0003518,2024-11-22,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6808.74,542.21,6266.53,11.56,1,6480.3,0,CREATE_PIPELINE_BATCH
CP-0003519,2024-12-04,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7118.22,567.63,6550.59,11.54,1,6234.37,0,CREATE_PIPELINE_BATCH
CP-0003520,2024-12-16,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6764.53,570.53,6194.0,10.86,1,6595.32,0,CREATE_PIPELINE_BATCH
CP-0003521,2024-12-27,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7287.04,645.86,6641.19,10.28,1,6261.12,0,CREATE_PIPELINE_BATCH
CP-0003522,2025-01-07,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7177.59,664.46,6513.13,9.8,1,6417.09,0,CREATE_PIPELINE_BATCH
CP-0003523,2025-01-18,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6846.38,555.83,6290.55,11.32,1,6476.72,0,CREATE_PIPELINE_BATCH
CP-0003524,2025-01-28,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7360.19,649.91,6710.28,10.33,1,6198.09,0,CREATE_PIPELINE_BATCH
CP-0003525,2025-02-08,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6963.67,562.59,6401.08,11.38,1,6376.33,0,CREATE_PIPELINE_BATCH
CP-0003526,2025-02-19,SIMULATED_HISTORY,Nakuru,AGO,WATCH,DATA_LATENCY_INCIDENT,7204.44,618.91,6585.53,10.64,1,6276.35,0,CREATE_PIPELINE_BATCH
CP-0003527,2025-03-02,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7231.32,490.88,6740.43,13.73,1,5929.41,0,CREATE_PIPELINE_BATCH
CP-0003528,2025-03-13,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6954.06,582.92,6371.14,10.93,1,6436.76,0,CREATE_PIPELINE_BATCH
CP-0003529,2025-03-24,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6915.53,570.32,6345.21,11.13,1,6443.79,0,CREATE_PIPELINE_BATCH
CP-0003530,2025-04-04,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6888.17,668.51,6219.66,9.3,1,6716.63,0,CREATE_PIPELINE_BATCH
CP-0003531,2025-04-15,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7042.5,633.06,6409.45,10.12,1,6473.66,0,CREATE_PIPELINE_BATCH
CP-0003532,2025-04-26,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6873.73,549.04,6324.69,11.52,1,6432.39,0,CREATE_PIPELINE_BATCH
CP-0003533,2025-05-07,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6901.08,624.38,6276.7,10.05,1,6593.38,0,CREATE_PIPELINE_BATCH
CP-0003534,2025-05-15,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,DATA_LATENCY_INCIDENT,8701.12,602.43,8098.69,13.44,0,0.0,0,NONE
CP-0003535,2025-05-18,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6922.78,494.57,6428.21,13.0,1,6247.16,0,CREATE_PIPELINE_BATCH
CP-0003536,2025-05-27,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,UNPLANNED_PUMP_FAILURE,7872.08,626.12,7245.96,11.57,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003537,2025-05-28,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7245.96,679.09,6566.87,9.67,1,6385.28,0,CREATE_PIPELINE_BATCH
CP-0003538,2025-06-05,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,LOADING_BAY_OUTAGE,8887.14,615.62,8271.53,13.44,0,0.0,0,NONE
CP-0003539,2025-06-08,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7086.02,505.76,6580.27,13.01,1,6111.88,0,CREATE_PIPELINE_BATCH
CP-0003540,2025-06-19,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6977.93,538.97,6438.97,11.95,1,6303.0,0,CREATE_PIPELINE_BATCH
CP-0003541,2025-06-30,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7182.05,570.03,6612.02,11.6,1,6176.54,0,CREATE_PIPELINE_BATCH
CP-0003542,2025-07-11,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6799.95,630.51,6169.44,9.78,1,6709.84,0,CREATE_PIPELINE_BATCH
CP-0003543,2025-07-22,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7262.09,550.1,6711.98,12.2,1,6046.7,0,CREATE_PIPELINE_BATCH
CP-0003544,2025-08-02,SIMULATED_HISTORY,Nakuru,AGO,WATCH,LOADING_BAY_OUTAGE,7017.28,524.54,6492.74,12.38,1,6227.59,0,CREATE_PIPELINE_BATCH
CP-0003545,2025-08-13,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6948.16,631.49,6316.67,10.0,1,6564.09,0,CREATE_PIPELINE_BATCH
CP-0003546,2025-08-24,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7023.51,495.65,6527.85,13.17,1,6149.15,0,CREATE_PIPELINE_BATCH
CP-0003547,2025-09-03,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7309.06,560.77,6748.29,12.03,1,6026.39,0,CREATE_PIPELINE_BATCH
CP-0003548,2025-09-14,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7134.98,457.77,6677.21,14.59,1,5942.96,0,CREATE_PIPELINE_BATCH
CP-0003549,2025-09-25,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6932.62,556.24,6376.38,11.46,1,6391.5,0,CREATE_PIPELINE_BATCH
CP-0003550,2025-09-29,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,LOADING_BAY_OUTAGE,11100.61,558.48,10542.14,18.88,0,0.0,0,NONE
CP-0003551,2025-10-06,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6842.17,688.64,6153.53,8.94,1,6812.95,0,CREATE_PIPELINE_BATCH
CP-0003552,2025-10-12,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,UNPLANNED_PUMP_FAILURE,9611.52,543.24,9068.28,16.69,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003553,2025-10-16,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6990.58,677.65,6312.93,9.32,1,6637.07,0,CREATE_PIPELINE_BATCH
CP-0003554,2025-10-17,SIMULATED_HISTORY,Nakuru,AGO,WATCH,PLANNED_PIPELINE_MAINTENANCE,6312.93,710.67,5602.26,7.88,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003555,2025-10-26,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7066.01,532.3,6533.71,12.27,1,6198.26,0,CREATE_PIPELINE_BATCH
CP-0003556,2025-11-05,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7348.98,607.14,6741.84,11.1,1,6102.39,0,CREATE_PIPELINE_BATCH
CP-0003557,2025-11-14,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,LOADING_BAY_OUTAGE,8316.47,594.88,7721.59,12.98,0,0.0,0,NONE
CP-0003558,2025-11-17,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6753.54,585.07,6168.47,10.54,1,6642.66,0,CREATE_PIPELINE_BATCH
CP-0003559,2025-11-28,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7141.24,613.4,6527.84,10.64,1,6325.79,0,CREATE_PIPELINE_BATCH
CP-0003560,2025-12-07,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,LOADING_BAY_OUTAGE,8142.88,537.51,7605.37,14.15,0,0.0,0,NONE
CP-0003561,2025-12-09,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6970.73,645.54,6325.19,9.8,1,6576.63,0,CREATE_PIPELINE_BATCH
CP-0003562,2025-12-14,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,PLANNED_PIPELINE_MAINTENANCE;UNPLANNED_PUMP_FAILURE,10428.85,484.2,9944.65,20.54,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003563,2025-12-20,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6930.3,522.33,6407.97,12.27,1,6309.06,0,CREATE_PIPELINE_BATCH
CP-0003564,2025-12-31,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6874.86,567.24,6307.62,11.12,1,6476.77,0,CREATE_PIPELINE_BATCH
CP-0003565,2026-01-09,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7458.32,718.88,6739.44,9.37,1,6272.39,0,CREATE_PIPELINE_BATCH
CP-0003566,2026-01-19,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7401.85,661.2,6740.65,10.19,1,6184.67,0,CREATE_PIPELINE_BATCH
CP-0003567,2026-01-29,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6989.39,622.52,6366.87,10.23,1,6500.43,0,CREATE_PIPELINE_BATCH
CP-0003568,2026-02-08,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7182.02,473.68,6708.34,14.16,1,5935.7,0,CREATE_PIPELINE_BATCH
CP-0003569,2026-02-19,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6825.05,719.84,6105.2,8.48,1,6908.08,0,CREATE_PIPELINE_BATCH
CP-0003570,2026-03-02,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7148.05,641.66,6506.39,10.14,1,6389.61,0,CREATE_PIPELINE_BATCH
CP-0003571,2026-03-12,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7343.7,663.54,6680.16,10.07,1,6248.66,0,CREATE_PIPELINE_BATCH
CP-0003572,2026-03-17,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,PLANNED_PIPELINE_MAINTENANCE,10616.71,654.34,9962.36,15.22,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003573,2026-03-23,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6890.76,618.17,6272.59,10.15,1,6588.18,0,CREATE_PIPELINE_BATCH
CP-0003574,2026-04-02,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7360.97,619.75,6741.22,10.88,1,6121.92,0,CREATE_PIPELINE_BATCH
CP-0003575,2026-04-12,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7081.26,485.31,6595.96,13.59,1,6065.53,0,CREATE_PIPELINE_BATCH
CP-0003576,2026-04-22,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6795.86,628.26,6167.59,9.82,1,6708.32,0,CREATE_PIPELINE_BATCH
CP-0003577,2026-05-02,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7060.23,640.61,6419.62,10.02,1,6474.81,0,CREATE_PIPELINE_BATCH
CP-0003578,2026-05-11,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,LOADING_BAY_OUTAGE,7576.59,598.56,6978.03,11.66,0,0.0,0,NONE
CP-0003579,2026-05-12,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6978.03,761.07,6216.95,8.17,1,6858.18,0,CREATE_PIPELINE_BATCH
CP-0003580,2026-05-22,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7401.47,727.01,6674.46,9.18,1,6349.56,0,CREATE_PIPELINE_BATCH
CP-0003581,2026-05-26,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,UNPLANNED_PUMP_FAILURE,11312.77,644.19,10668.58,16.56,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003582,2026-06-02,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6976.51,564.43,6412.07,11.36,1,6368.09,0,CREATE_PIPELINE_BATCH
CP-0003583,2026-06-12,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7305.48,589.18,6716.3,11.4,1,6100.99,0,CREATE_PIPELINE_BATCH
CP-0003584,2026-06-23,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6998.25,635.96,6362.29,10.0,1,6525.17,0,CREATE_PIPELINE_BATCH
CP-0003585,2026-07-04,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6768.74,586.2,6182.54,10.55,1,6630.27,0,CREATE_PIPELINE_BATCH
CP-0003586,2026-07-07,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,LOADING_BAY_OUTAGE,11598.18,666.49,10931.69,16.4,0,0.0,0,NONE
CP-0003587,2026-07-14,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7212.48,660.63,6551.85,9.92,1,6372.61,0,CREATE_PIPELINE_BATCH
CP-0003588,2026-07-25,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6752.19,568.54,6183.66,10.88,1,6602.67,0,CREATE_PIPELINE_BATCH
CP-0003589,2026-08-04,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7342.6,664.03,6678.57,10.06,1,6250.99,0,CREATE_PIPELINE_BATCH
CP-0003590,2026-08-14,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7343.74,672.07,6671.67,9.93,1,6269.96,0,CREATE_PIPELINE_BATCH
CP-0003591,2026-08-25,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,6792.03,640.85,6151.18,9.6,1,6743.61,0,CREATE_PIPELINE_BATCH
CP-0003592,2026-08-29,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,PLANNED_PIPELINE_MAINTENANCE,10714.13,572.16,10141.97,17.73,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003593,2026-09-03,SIMULATED_HISTORY,Nakuru,AGO,HEALTHY,LOADING_BAY_OUTAGE,7824.46,596.79,7227.67,12.11,0,0.0,0,NONE
CP-0003594,2026-09-04,SIMULATED_HISTORY,Nakuru,AGO,WATCH,NORMAL,7227.67,595.3,6632.38,11.14,1,6194.09,0,CREATE_PIPELINE_BATCH
CP-0003595,2026-09-15,SCENARIO_FUTURE,Nakuru,AGO,WATCH,UNPLANNED_PUMP_FAILURE,6855.34,640.24,6215.09,9.71,1,6678.79,0,CREATE_PIPELINE_BATCH+OUTAGE
CP-0003596,2026-09-23,SCENARIO_FUTURE,Nakuru,AGO,HEALTHY,DATA_LATENCY_INCIDENT,8665.79,617.57,8048.23,13.03,0,0.0,0,NONE
CP-0003597,2026-09-25,SCENARIO_FUTURE,Nakuru,AGO,WATCH,NORMAL,7431.98,685.03,6746.95,9.85,1,6214.11,0,CREATE_PIPELINE_BATCH
CP-0003598,2026-10-05,SCENARIO_FUTURE,Nakuru,AGO,WATCH,NORMAL,7448.79,698.99,6749.8,9.66,1,6232.21,0,CREATE_PIPELINE_BATCH
CP-0003599,2026-10-14,SCENARIO_FUTURE,Nakuru,AGO,WATCH,NORMAL,7498.79,760.96,6737.84,8.85,1,6337.12,0,CREATE_PIPELINE_BATCH
CP-0003600,2026-10-22,SCENARIO_FUTURE,Nakuru,AGO,HEALTHY,UNPLANNED_PUMP_FAILURE,8227.86,730.6,7497.26,10.26,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003601,2026-10-23,SCENARIO_FUTURE,Nakuru,AGO,WATCH,NORMAL,7497.26,781.78,6715.48,8.59,1,6390.72,0,CREATE_PIPELINE_BATCH
CP-0003602,2026-11-02,SCENARIO_FUTURE,Nakuru,AGO,WATCH,NORMAL,6843.81,611.74,6232.07,10.19,1,6619.06,0,CREATE_PIPELINE_BATCH
CP-0003603,2026-11-11,SCENARIO_FUTURE,Nakuru,AGO,HEALTHY,LOADING_BAY_OUTAGE,8111.79,608.15,7503.64,12.34,0,0.0,0,NONE
CP-0003604,2026-11-13,SCENARIO_FUTURE,Nakuru,AGO,WATCH,NORMAL,6855.98,611.09,6244.89,10.22,1,6605.26,0,CREATE_PIPELINE_BATCH
CP-0003605,2026-11-24,SCENARIO_FUTURE,Nakuru,AGO,WATCH,NORMAL,7107.15,668.04,6439.1,9.64,1,6496.48,0,CREATE_PIPELINE_BATCH
CP-0003606,2026-11-28,SCENARIO_FUTURE,Nakuru,AGO,HEALTHY,LOADING_BAY_OUTAGE,11117.31,522.91,10594.4,20.26,0,0.0,0,NONE
CP-0003607,2026-12-05,SCENARIO_FUTURE,Nakuru,AGO,WATCH,NORMAL,6848.69,629.29,6219.4,9.88,1,6658.05,0,CREATE_PIPELINE_BATCH
CP-0003608,2026-12-13,SCENARIO_FUTURE,Nakuru,AGO,HEALTHY,DATA_LATENCY_INCIDENT,8504.32,554.28,7950.04,14.34,0,0.0,0,NONE
CP-0003609,2026-12-15,SCENARIO_FUTURE,Nakuru,AGO,WATCH,NORMAL,7370.66,659.55,6711.12,10.18,1,6211.72,0,CREATE_PIPELINE_BATCH
CP-0003610,2026-12-25,SCENARIO_FUTURE,Nakuru,AGO,WATCH,NORMAL,7359.89,673.42,6686.47,9.93,1,6257.17,0,CREATE_PIPELINE_BATCH
CP-0003611,2021-01-30,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,UNPLANNED_PUMP_FAILURE,1302.82,5.44,1297.39,238.57,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003612,2021-02-24,SIMULATED_HISTORY,Nakuru,DPK,WATCH,NORMAL,1152.92,6.44,1146.49,178.16,1,890.85,0,CREATE_PIPELINE_BATCH
CP-0003613,2021-04-03,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,PLANNED_PIPELINE_MAINTENANCE,1806.48,5.98,1800.5,300.85,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003614,2021-04-04,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,PLANNED_PIPELINE_MAINTENANCE,1800.5,5.66,1794.84,317.12,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003615,2021-04-16,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,DATA_LATENCY_INCIDENT,1724.07,6.42,1717.65,267.53,0,0.0,0,NONE
CP-0003616,2021-05-12,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,UNPLANNED_PUMP_FAILURE,1561.65,6.76,1554.89,230.03,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003617,2021-06-10,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,PLANNED_PIPELINE_MAINTENANCE,1373.26,7.33,1365.93,186.43,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003618,2021-06-11,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,PLANNED_PIPELINE_MAINTENANCE,1365.93,7.25,1358.68,187.4,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003619,2021-07-01,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1231.76,6.78,1224.98,180.59,0,0.0,0,NONE
CP-0003620,2021-07-11,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1162.48,5.79,1156.69,199.69,0,0.0,0,NONE
CP-0003621,2021-07-13,SIMULATED_HISTORY,Nakuru,DPK,WATCH,NORMAL,1149.81,6.84,1142.97,167.14,1,894.97,0,CREATE_PIPELINE_BATCH
CP-0003622,2021-08-02,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,UNPLANNED_PUMP_FAILURE,1908.03,6.5,1901.53,292.71,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003623,2021-09-07,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1686.59,5.81,1680.79,289.37,0,0.0,0,NONE
CP-0003624,2021-09-12,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,DATA_LATENCY_INCIDENT,1656.36,5.49,1650.87,300.79,0,0.0,0,NONE
CP-0003625,2021-09-17,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1625.34,5.97,1619.36,271.21,0,0.0,0,NONE
CP-0003626,2021-11-02,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1341.67,6.29,1335.38,212.38,0,0.0,0,NONE
CP-0003627,2021-12-04,SIMULATED_HISTORY,Nakuru,DPK,WATCH,NORMAL,1148.37,6.12,1142.25,186.75,1,894.6,0,CREATE_PIPELINE_BATCH
CP-0003628,2022-01-16,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,UNPLANNED_PUMP_FAILURE,1764.5,6.41,1758.08,274.24,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003629,2022-04-20,SIMULATED_HISTORY,Nakuru,DPK,WATCH,NORMAL,1153.6,6.57,1147.04,174.66,1,890.49,0,CREATE_PIPELINE_BATCH
CP-0003630,2022-04-25,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,DATA_LATENCY_INCIDENT,2011.92,6.77,2005.16,296.2,0,0.0,0,NONE
CP-0003631,2022-07-07,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1512.84,7.67,1505.17,196.22,0,0.0,0,NONE
CP-0003632,2022-07-22,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,DATA_LATENCY_INCIDENT,1405.73,7.3,1398.42,191.49,0,0.0,0,NONE
CP-0003633,2022-08-29,SIMULATED_HISTORY,Nakuru,DPK,WATCH,NORMAL,1152.6,7.16,1145.44,160.0,1,892.97,0,CREATE_PIPELINE_BATCH
CP-0003634,2022-09-09,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1976.02,6.67,1969.35,295.38,0,0.0,0,NONE
CP-0003635,2022-10-04,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,UNPLANNED_PUMP_FAILURE,1818.54,7.01,1811.54,258.56,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003636,2022-10-07,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1796.58,7.85,1788.73,227.84,0,0.0,0,NONE
CP-0003637,2022-10-13,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,PLANNED_PIPELINE_MAINTENANCE,1756.35,6.9,1749.44,253.36,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003638,2022-10-22,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1696.22,6.77,1689.45,249.37,0,0.0,0,NONE
CP-0003639,2022-10-26,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1669.55,6.63,1662.91,250.73,0,0.0,0,NONE
CP-0003640,2022-11-28,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,UNPLANNED_PUMP_FAILURE,1464.4,6.25,1458.15,233.37,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003641,2022-12-06,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,PLANNED_PIPELINE_MAINTENANCE,1412.86,7.08,1405.78,198.52,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003642,2023-01-14,SIMULATED_HISTORY,Nakuru,DPK,WATCH,NORMAL,1152.4,6.01,1146.39,190.87,1,890.3,0,CREATE_PIPELINE_BATCH
CP-0003643,2023-02-06,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1897.26,6.54,1890.72,289.16,0,0.0,0,NONE
CP-0003644,2023-02-26,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1775.63,5.02,1770.61,352.51,0,0.0,0,NONE
CP-0003645,2023-02-28,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,UNPLANNED_PUMP_FAILURE,1764.55,6.81,1757.74,257.97,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003646,2023-05-31,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,DATA_LATENCY_INCIDENT,1178.59,7.08,1171.51,165.49,0,0.0,0,NONE
CP-0003647,2023-06-04,SIMULATED_HISTORY,Nakuru,DPK,WATCH,NORMAL,1150.52,5.52,1145.0,207.3,1,890.96,0,CREATE_PIPELINE_BATCH
CP-0003648,2023-06-19,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1939.88,7.33,1932.55,263.69,0,0.0,0,NONE
CP-0003649,2023-07-08,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1807.66,7.06,1800.59,254.89,0,0.0,0,NONE
CP-0003650,2023-07-16,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,LOADING_BAY_OUTAGE,1751.14,6.51,1744.63,268.0,0,0.0,0,NONE
CP-0003651,2023-07-30,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,PLANNED_PIPELINE_MAINTENANCE,1652.89,6.34,1646.55,259.84,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003652,2023-07-31,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,PLANNED_PIPELINE_MAINTENANCE,1646.55,7.43,1639.13,220.73,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
CP-0003653,2023-09-05,SIMULATED_HISTORY,Nakuru,DPK,HEALTHY,UNPLANNED_PUMP_FAILURE,1419.2,6.72,1412.48,210.18,0,0.0,0,HOLD/RESCHEDULE_DUE_TO_OUTAGE
